# RealizationID,Latitude,Longitude,RCD,Ds575_x,Ds575_y,Ds595_x,Ds595_y
csz010,40.26059706792827,-127.70217428430801,229.16926317026025,0.0,0.0,0.0,0.0
csz010,40.269906432697795,-127.4677121624431,209.1934633834161,227.119995,228.099995,257.759995,241.479995
csz010,40.27874225226405,-127.23314366859906,189.2228107629478,183.259996,179.979996,197.999996,189.899996
csz010,40.28710389874158,-126.9984743074014,169.2591226884606,147.359997,176.619996,157.979997,196.959996
csz010,40.294990779033164,-126.76370959889715,149.30518805579453,12.48,155.639997,17.72,166.879997
csz010,40.30240233468969,-126.52885507769788,129.3655149911517,8.24,163.999997,11.3,176.979996
csz010,40.30933804177786,-126.29391629212276,109.44789276172423,163.599997,169.579997,176.619996,180.179996
csz010,40.315797410756055,-126.05889880334159,89.56702691520218,159.359997,170.739997,167.019997,181.259996
csz010,40.321779986358095,-125.82380818451794,69.75434504294414,151.279997,183.559996,154.019997,194.719996
csz010,40.327285347485095,-125.58865001995214,50.09081046054904,163.319997,192.459996,178.359996,207.979996
csz010,40.33231310710531,-125.35342990422434,30.862815200645528,183.319996,190.199996,201.979996,217.319996
csz010,40.336862912161976,-125.11815344133765,13.997860041110766,173.199997,166.659997,208.019996,213.339996
csz010,40.3409344434892,-124.88282624386109,11.810155910200075,167.479997,185.299996,204.119996,218.599996
csz010,40.34452741573587,-124.64745393207274,15.063220645546387,162.059997,44.719999,200.479996,213.659996
csz010,40.347641577297495,-124.41204213310274,18.485296203455203,165.619997,41.019999,172.859997,198.599996
csz010,40.350276710256196,-124.17659648007641,21.31820572296126,164.779997,43.159999,183.359996,201.739996
csz010,40.35243263032859,-123.94112261125726,23.027291742112276,166.759997,36.739999,184.159996,185.119996
csz010,40.35410918682179,-123.70562616919005,24.26497829527756,153.299997,40.379999,186.399996,186.899996
csz010,40.35530626259729,-123.47011279984392,26.16753215163941,153.199997,47.139999,186.999996,190.779996
csz010,40.35602377404303,-123.23458815175532,29.325116311678247,126.359997,64.779999,201.179996,190.659996
csz010,40.356261671053346,-122.99905787517125,34.867796217861134,117.079998,87.399998,208.919996,249.939995
csz010,40.35601993701699,-122.76352762119213,42.44526498627621,140.499997,74.519999,190.619996,188.979996
csz010,40.35529858881311,-122.52800304091501,53.96287258373603,141.959997,115.239998,192.559996,191.919996
csz010,40.35409767681542,-122.29248978457655,69.44337911701795,125.539997,54.419999,196.739996,198.439996
csz010,40.35241728490408,-122.05699350069612,86.79155837828505,60.219999,65.559999,194.019996,197.199996
csz010,40.35025753048588,-121.82151983521884,105.08647413719231,94.479998,99.959998,285.239994,252.419995
csz010,40.34761856452231,-121.5860744306586,123.90948567387319,75.379998,89.659998,220.639996,208.899996
csz010,40.344500571565625,-121.35066292524125,143.05228377406704,84.859998,78.759998,210.619996,202.919996
csz010,40.44017275930022,-127.71469101039028,229.22497477986772,65.519999,0.16,79.859998,0.28
csz010,40.449541060015484,-127.47961000064423,209.25449188374907,67.979999,66.659999,125.339997,149.799997
csz010,40.45843283307228,-127.24442153697835,189.29027693608074,62.579999,64.619999,120.759998,106.319998
csz010,40.4668474441557,-127.00913117925535,169.33454218628154,61.939999,60.079999,127.859997,116.359998
csz010,40.47478429409484,-126.77374450303824,149.39068107903267,54.939999,57.739999,73.039999,72.019999
csz010,40.48224281872126,-126.53826709871794,129.46417578051717,55.279999,52.579999,74.919999,71.559999
csz010,40.489222488735436,-126.30270457064074,109.56449038568292,51.619999,48.919999,68.579999,66.159999
csz010,40.495722809581416,-126.06706253623601,89.70946799723177,49.999999,54.579999,123.699998,153.959997
csz010,40.50174332132946,-125.83134662514364,69.93715051321914,43.119999,49.999999,124.939998,136.839997
csz010,40.50728359856687,-125.5955624783417,50.345066293050465,45.999999,46.059999,159.819997,164.239997
csz010,40.51234325029686,-125.35971574727398,31.27378785081633,124.839998,104.039998,141.679997,129.639997
csz010,40.51692191984549,-125.12381209297749,13.063503649748023,87.899998,73.819999,104.359998,87.679998
csz010,40.52101928477677,-124.88785718521012,7.692548254473175,48.759999,56.179999,54.759999,65.799999
csz010,40.52463505681582,-124.65185670157818,11.834990860381279,44.179999,51.839999,51.059999,59.759999
csz010,40.52776898178008,-124.41581632666393,15.707640278550763,38.099999,32.719999,67.639999,63.579999
csz010,40.53042083951867,-124.17974175115319,18.66028501624534,36.739999,33.719999,68.779999,65.839999
csz010,40.532590443859846,-123.94363867096286,20.302261341925245,37.299999,33.659999,73.179999,69.739999
csz010,40.534277642566465,-123.70751278636855,21.68823773464405,34.899999,33.739999,65.939999,70.999999
csz010,40.53548231729965,-123.47136980113213,23.95717601119104,34.539999,35.599999,63.019999,60.719999
csz010,40.536204383590515,-123.2352154216292,27.546827084511918,35.319999,37.859999,64.359999,69.859999
csz010,40.5364437908199,-122.99905535597684,33.618300089323846,38.699999,38.299999,67.039999,68.299999
csz010,40.53620052220633,-122.76289531316098,41.90788129041565,39.559999,39.459999,66.499999,68.059999
csz010,40.53547459480195,-122.52674100216413,54.36075533917928,36.679999,43.699999,62.399999,73.039999
csz010,40.53426605949665,-122.29059813109285,69.85713613758851,39.919999,43.339999,64.919999,76.759998
csz010,40.532575001030224,-122.05447240630532,87.12296577812677,48.259999,47.599999,87.419998,90.099998
csz010,40.530401538012576,-121.81836953153896,105.36035115142559,46.659999,49.879999,63.359999,65.859999
csz010,40.52774582295218,-121.58229520703799,124.141842934054,47.799999,50.979999,65.939999,71.339999
csz010,40.52460804229243,-121.34625512868091,143.25359467460774,49.659999,51.259999,67.299999,72.299999
csz010,40.61973961280824,-127.72732088120365,230.96027229891828,69.099999,66.739999,130.239997,120.919998
csz010,40.62916715908146,-127.49161543129566,211.1539721176921,62.999999,61.339999,78.559998,75.379998
csz010,40.63811517987387,-127.25580142934707,191.38799857594037,57.179999,58.499999,76.359998,74.139999
csz010,40.64658303435951,-127.01988449127154,171.6762764720713,58.739999,58.999999,117.639998,119.599998
csz010,40.654570117216686,-126.78387024896796,151.99268032803272,56.499999,52.879999,123.499998,96.619998
csz010,40.66207585848506,-126.54776434943228,132.21331590978187,52.779999,52.819999,67.559999,70.459999
csz010,40.66909972343085,-126.31157245386927,112.38430452050838,47.979999,50.339999,67.999999,65.279999
csz010,40.67564121242018,-126.07530023680411,92.60217582327543,48.759999,51.739999,134.959997,143.779997
csz010,40.6816998608007,-125.83895338519423,72.85209871650012,44.319999,41.439999,126.719997,122.539998
csz010,40.68727523879122,-125.60253759754104,53.14951219017066,38.879999,41.399999,134.639997,114.059998
csz010,40.692366951379725,-125.36605858300162,33.39931310626587,55.519999,96.119998,128.679997,125.919997
csz010,40.69697463822929,-125.12952206050043,14.19086629552914,77.739998,73.559999,89.779998,83.999998
csz010,40.70109797359249,-124.89293375784112,6.972132510106453,44.719999,54.739999,51.759999,63.679999
csz010,40.704736666233636,-124.6562994108182,10.870893760727938,43.179999,44.959999,50.339999,49.499999
csz010,40.707890459359504,-124.4196247623288,14.54817952134355,32.979999,35.899999,62.319999,64.019999
csz010,40.71055913055798,-124.18291556148431,17.338295789464507,33.859999,30.119999,63.279999,67.439999
csz010,40.71274249174505,-123.9461775627223,18.965639419827742,32.199999,27.999999,61.099999,52.979999
csz010,40.71444038911982,-123.70941652491804,20.458241724018297,34.059999,30.839999,57.779999,54.379999
csz010,40.71565270312788,-123.4726382104964,23.075300429111785,32.699999,32.639999,54.159999,55.539999
csz010,40.71637934843263,-123.23584838454343,27.163450701081985,34.759999,34.879999,61.379999,58.699999
csz010,40.71662027389498,-122.99905281391824,33.763179631021636,36.119999,33.859999,67.359999,59.119999
csz010,40.716375462561054,-122.7622572663646,43.49222489322648,36.339999,34.639999,63.519999,67.399999
csz010,40.71564493165817,-122.52546750962277,57.64763840623458,36.919999,39.739999,62.599999,67.039999
csz010,40.714428732598954,-122.28868931054116,74.04556168688815,41.719999,40.359999,70.319999,72.139999
csz010,40.71272695099364,-122.05192843418808,91.3518537801668,40.359999,42.399999,69.159999,70.819999
csz010,40.71053970667054,-121.81519064296351,109.28835116995712,44.519999,43.539999,65.779999,59.999999
csz010,40.70786715370458,-121.57848169571079,127.54933827525932,49.859999,49.339999,68.459999,69.299999
csz010,40.70470948045427,-121.34180734682832,146.21637692756724,51.339999,52.379999,70.579999,68.019999
csz010,40.79929758532482,-127.74006505053632,229.6213225694653,62.779999,0.16,76.559998,0.28
csz010,40.80878469041836,-127.50372955239837,209.64166289198081,64.539999,67.399999,157.239997,161.559997
csz010,40.81778925666371,-127.26728438762821,189.6663246940915,57.559999,58.859999,75.659998,73.759999
csz010,40.826310636640706,-127.03073522901848,169.69682957510418,57.539999,55.219999,120.879998,112.379998
csz010,40.83434821879841,-126.79408776563841,149.7355105931786,53.399999,52.139999,73.579999,69.079999
csz010,40.84190142731072,-126.5573477019294,129.78613520428792,49.439999,47.679999,71.859999,66.739999
csz010,40.848969721940264,-126.32052075680059,109.85520476158767,50.579999,44.939999,75.419998,68.119999
csz010,40.855552597910595,-126.08361266272429,89.95497408369546,42.839999,45.439999,108.279998,116.539998
csz010,40.86164958578654,-125.84662916483168,70.11158175890624,44.499999,42.339999,117.219998,128.479997
csz010,40.86726025136283,-125.60957602000823,50.392208400588,42.059999,39.319999,109.739998,103.719998
csz010,40.872384195561054,-125.37245899598929,30.795576776472814,42.119999,70.139999,109.199998,103.759998
csz010,40.87702105433475,-125.13528387045562,11.927823999914596,66.779999,68.839999,82.599998,76.319998
csz010,40.881170498582826,-124.89805643012895,6.778105905463332,41.459999,52.819999,46.639999,60.199999
csz010,40.884832234071226,-124.6607824698675,10.115983161970668,43.499999,39.259999,64.919999,46.619999
csz010,40.8880060013628,-124.42346779176155,13.486204206337561,31.559999,23.92,55.279999,45.959999
csz010,40.890691575755454,-124.18611820422895,16.104207974543844,27.699999,28.279999,54.239999,51.559999
csz010,40.8928887672286,-123.94873952111068,17.879394281715015,27.799999,25.199999,46.399999,52.679999
csz010,40.894597420397744,-123.7113375607664,19.57409074519553,28.619999,27.739999,46.359999,49.139999
csz010,40.89581741447743,-123.47391814516997,22.80051428665517,29.279999,24.18,50.819999,43.019999
csz010,40.89654866325239,-123.23648709900502,27.622043652701898,31.119999,31.159999,54.919999,56.579999
csz010,40.89679111505693,-122.99905024876047,34.71612917860686,31.459999,32.519999,56.699999,59.779999
csz010,40.89654475276262,-122.76161342182607,46.390621301258136,33.639999,35.059999,60.739999,60.299999
csz010,40.89580959377416,-122.52418244558797,61.77804394174333,34.219999,37.419999,58.459999,63.179999
csz010,40.89458569003359,-122.28676314652424,78.76518746578773,39.059999,39.439999,66.739999,70.939999
csz010,40.89287312803262,-122.04936134930038,96.49417472138899,41.499999,40.919999,74.219999,75.099998
csz010,40.8906720288334,-121.81198287586497,114.59381450753467,41.759999,44.119999,75.859998,80.879998
csz010,40.88798254809734,-121.5746335445451,132.98777969906615,48.499999,46.999999,67.019999,65.839999
csz010,40.88480487612231,-121.33731916914194,151.43983885467497,49.839999,49.279999,70.139999,69.139999
csz010,40.978846633409425,-127.7529246894755,229.7584238438277,65.459999,0.16,77.959998,0.28
csz010,40.988393614287126,-127.51595347842937,209.79181973199536,62.979999,61.059999,115.539998,124.979998
csz010,40.997455027223864,-127.27887146939142,189.8322812992582,56.939999,57.959999,74.919999,75.539998
csz010,41.006030218120664,-127.041684392876,169.88229437138972,52.899999,53.719999,74.459999,72.299999
csz010,41.01411856911736,-126.80439799597188,149.94566652602842,52.739999,49.079999,81.479998,70.279999
csz010,41.021719498446906,-126.56701804142125,130.02853750748403,48.599999,50.279999,84.739998,78.299998
