# RealizationID,Latitude,Longitude,RCD,Ds575_x,Ds575_y,Ds595_x,Ds595_y
csz009,40.26059706792827,-127.70217428430801,229.16926317026025,0.0,0.0,0.0,0.0
csz009,40.269906432697795,-127.4677121624431,209.1934633834161,99.699998,93.639998,277.719994,269.959995
csz009,40.27874225226405,-127.23314366859906,189.2228107629478,69.459999,67.239999,193.659996,178.439996
csz009,40.28710389874158,-126.9984743074014,169.2591226884606,92.539998,57.159999,190.459996,156.299997
csz009,40.294990779033164,-126.76370959889715,149.30518805579453,48.859999,46.659999,157.759997,145.559997
csz009,40.30240233468969,-126.52885507769788,129.3655149911517,50.059999,50.519999,154.999997,143.019997
csz009,40.30933804177786,-126.29391629212276,109.44789276172423,46.059999,44.479999,139.099997,130.099997
csz009,40.315797410756055,-126.05889880334159,89.56702691520218,35.099999,36.219999,131.819997,122.979998
csz009,40.321779986358095,-125.82380818451794,69.75434504294414,312.359994,120.579998,322.859994,329.379993
csz009,40.327285347485095,-125.58865001995214,50.09081046054904,313.819994,34.399999,316.439994,321.839994
csz009,40.33231310710531,-125.35342990422434,30.862815200645528,317.859994,88.699998,318.479994,320.459994
csz009,40.336862912161976,-125.11815344133765,13.997860041110766,22.66,23.94,325.659993,324.559994
csz009,40.3409344434892,-124.88282624386109,11.810155910200075,16.4,16.76,160.859997,122.059998
csz009,40.34452741573587,-124.64745393207274,15.063220645546387,12.44,15.08,113.419998,102.359998
csz009,40.347641577297495,-124.41204213310274,18.485296203455203,13.5,12.66,94.999998,84.679998
csz009,40.350276710256196,-124.17659648007641,21.31820572296126,16.0,14.24,100.759998,96.379998
csz009,40.35243263032859,-123.94112261125726,23.027291742112276,11.22,13.86,88.359998,91.119998
csz009,40.35410918682179,-123.70562616919005,24.26497829527756,12.7,16.14,93.159998,93.299998
csz009,40.35530626259729,-123.47011279984392,26.16753215163941,16.32,14.02,129.899997,96.579998
csz009,40.35602377404303,-123.23458815175532,29.325116311678247,16.74,14.0,113.159998,96.819998
csz009,40.356261671053346,-122.99905787517125,34.867796217861134,19.36,17.62,127.819997,114.339998
csz009,40.35601993701699,-122.76352762119213,42.44526498627621,19.96,21.4,135.239997,139.259997
csz009,40.35529858881311,-122.52800304091501,53.96287258373603,18.74,21.82,130.659997,136.159997
csz009,40.35409767681542,-122.29248978457655,69.44337911701795,25.139999,32.279999,137.099997,202.159996
csz009,40.35241728490408,-122.05699350069612,86.79155837828505,29.919999,34.739999,158.019997,242.699995
csz009,40.35025753048588,-121.82151983521884,105.08647413719231,39.979999,33.399999,214.019996,154.699997
csz009,40.34761856452231,-121.5860744306586,123.90948567387319,40.679999,42.079999,206.219996,244.879995
csz009,40.344500571565625,-121.35066292524125,143.05228377406704,46.759999,51.479999,209.879996,252.159995
csz009,40.44017275930022,-127.71469101039028,229.22497477986772,60.839999,0.16,110.459998,0.28
csz009,40.449541060015484,-127.47961000064423,209.25449188374907,71.879999,71.419999,142.399997,146.319997
csz009,40.45843283307228,-127.24442153697835,189.29027693608074,57.679999,77.359998,132.039997,134.799997
csz009,40.4668474441557,-127.00913117925535,169.33454218628154,68.959999,56.059999,137.319997,137.239997
csz009,40.47478429409484,-126.77374450303824,149.39068107903267,40.199999,63.199999,121.039998,136.439997
csz009,40.48224281872126,-126.53826709871794,129.46417578051717,49.219999,44.359999,125.319997,124.419998
csz009,40.489222488735436,-126.30270457064074,109.56449038568292,34.179999,39.959999,120.319998,120.139998
csz009,40.495722809581416,-126.06706253623601,89.70946799723177,31.719999,33.079999,113.399998,114.399998
csz009,40.50174332132946,-125.83134662514364,69.93715051321914,28.159999,31.199999,111.539998,113.199998
csz009,40.50728359856687,-125.5955624783417,50.345066293050465,18.9,22.62,101.779998,105.799998
csz009,40.51234325029686,-125.35971574727398,31.27378785081633,21.98,24.06,97.499998,99.259998
csz009,40.51692191984549,-125.12381209297749,13.063503649748023,33.119999,25.799999,82.399998,85.719998
csz009,40.52101928477677,-124.88785718521012,7.692548254473175,27.959999,23.1,47.559999,46.519999
csz009,40.52463505681582,-124.65185670157818,11.834990860381279,15.5,14.5,43.479999,36.179999
csz009,40.52776898178008,-124.41581632666393,15.707640278550763,13.42,14.34,40.399999,36.279999
csz009,40.53042083951867,-124.17974175115319,18.66028501624534,12.76,12.8,22.9,28.299999
csz009,40.532590443859846,-123.94363867096286,20.302261341925245,12.02,14.38,26.299999,29.619999
csz009,40.534277642566465,-123.70751278636855,21.68823773464405,13.6,14.02,25.399999,25.339999
csz009,40.53548231729965,-123.47136980113213,23.95717601119104,14.42,14.88,25.179999,25.199999
csz009,40.536204383590515,-123.2352154216292,27.546827084511918,12.68,16.12,30.259999,90.879998
csz009,40.5364437908199,-122.99905535597684,33.618300089323846,14.58,18.48,84.579998,87.699998
csz009,40.53620052220633,-122.76289531316098,41.90788129041565,20.3,16.88,94.839998,96.379998
csz009,40.53547459480195,-122.52674100216413,54.36075533917928,21.96,17.92,101.899998,98.299998
csz009,40.53426605949665,-122.29059813109285,69.85713613758851,22.18,27.739999,101.679998,114.599998
csz009,40.532575001030224,-122.05447240630532,87.12296577812677,29.219999,30.079999,120.719998,121.199998
csz009,40.530401538012576,-121.81836953153896,105.36035115142559,36.159999,37.499999,126.599997,133.599997
csz009,40.52774582295218,-121.58229520703799,124.141842934054,42.839999,35.119999,137.999997,131.199997
csz009,40.52460804229243,-121.34625512868091,143.25359467460774,44.019999,40.279999,137.759997,134.839997
csz009,40.61973961280824,-127.72732088120365,230.96027229891828,91.459998,94.499998,180.639996,188.359996
csz009,40.62916715908146,-127.49161543129566,211.1539721176921,78.819998,85.599998,142.179997,143.119997
csz009,40.63811517987387,-127.25580142934707,191.38799857594037,80.679998,57.279999,140.399997,127.219997
csz009,40.64658303435951,-127.01988449127154,171.6762764720713,54.099999,69.139999,130.259997,128.579997
csz009,40.654570117216686,-126.78387024896796,151.99268032803272,54.039999,70.079999,130.499997,127.879997
csz009,40.66207585848506,-126.54776434943228,132.21331590978187,51.159999,42.779999,125.319997,125.399997
