# RealizationID,Latitude,Longitude,RCD,Ds575_x,Ds575_y,Ds595_x,Ds595_y
csz026,40.26059706792827,-127.70217428430801,229.16926317026025,0.0,0.0,0.0,0.0
csz026,40.269906432697795,-127.4677121624431,209.1934633834161,66.919999,50.919999,85.039998,69.779999
csz026,40.27874225226405,-127.23314366859906,189.2228107629478,40.639999,38.419999,81.599998,72.099999
csz026,40.28710389874158,-126.9984743074014,169.2591226884606,33.359999,42.939999,86.339998,85.319998
csz026,40.294990779033164,-126.76370959889715,149.30518805579453,19.62,44.519999,83.459998,86.099998
csz026,40.30240233468969,-126.52885507769788,129.3655149911517,14.58,66.199999,82.119998,87.319998
csz026,40.30933804177786,-126.29391629212276,109.44789276172423,20.02,80.879998,85.899998,93.279998
csz026,40.315797410756055,-126.05889880334159,89.56702691520218,44.279999,82.379998,89.399998,91.779998
csz026,40.321779986358095,-125.82380818451794,69.75434504294414,9.6,80.299998,85.939998,89.299998
csz026,40.327285347485095,-125.58865001995214,50.09081046054904,52.439999,80.779998,87.279998,89.939998
csz026,40.33231310710531,-125.35342990422434,30.862815200645528,87.339998,82.459998,98.479998,91.159998
csz026,40.336862912161976,-125.11815344133765,13.997860041110766,90.499998,73.619999,100.799998,83.499998
csz026,40.3409344434892,-124.88282624386109,11.810155910200075,92.999998,76.979998,102.199998,86.159998
csz026,40.34452741573587,-124.64745393207274,15.063220645546387,98.179998,83.459998,106.499998,92.479998
csz026,40.347641577297495,-124.41204213310274,18.485296203455203,96.559998,79.359998,104.079998,88.859998
csz026,40.350276710256196,-124.17659648007641,23.870132564974377,94.259998,85.859998,105.059998,93.639998
csz026,40.35243263032859,-123.94112261125726,38.84294249694092,97.359998,90.679998,106.339998,98.259998
csz026,40.35410918682179,-123.70562616919005,56.98916877562168,100.379998,95.299998,111.139998,104.159998
csz026,40.35530626259729,-123.47011279984392,76.07073395319546,100.819998,99.099998,109.819998,110.159998
csz026,40.35602377404303,-123.23458815175532,95.52877944014706,102.659998,103.639998,114.599998,113.879998
csz026,40.356261671053346,-122.99905787517125,115.17264762841953,104.559998,104.079998,116.979998,116.259998
csz026,40.35601993701699,-122.76352762119213,134.9211985952638,102.759998,105.419998,114.079998,115.579998
csz026,40.35529858881311,-122.52800304091501,154.73435651026026,108.559998,105.099998,119.659998,118.319998
csz026,40.35409767681542,-122.29248978457655,174.59012799822185,110.039998,110.219998,123.639998,121.479998
csz026,40.35241728490408,-122.05699350069612,194.47546200562144,111.179998,109.839998,124.159998,123.899998
csz026,40.35025753048588,-121.82151983521884,214.3821334056925,111.019998,113.979998,127.839997,128.479997
csz026,40.34761856452231,-121.5860744306586,234.30470491774437,115.239998,116.059998,131.799997,128.999997
csz026,40.344500571565625,-121.35066292524125,254.23943996339676,124.079998,119.999998,138.439997,134.739997
csz026,40.44017275930022,-127.71469101039028,229.22497477986772,39.919999,0.16,54.959999,0.28
csz026,40.449541060015484,-127.47961000064423,209.25449188374907,99.739998,101.159998,113.499998,114.399998
csz026,40.45843283307228,-127.24442153697835,189.29027693608074,71.819999,88.379998,84.099998,102.399998
csz026,40.4668474441557,-127.00913117925535,169.33454218628154,82.439998,75.059998,92.519998,89.779998
csz026,40.47478429409484,-126.77374450303824,149.39068107903267,51.839999,61.399999,63.359999,73.679999
csz026,40.48224281872126,-126.53826709871794,129.46417578051717,52.279999,50.159999,65.619999,61.439999
csz026,40.489222488735436,-126.30270457064074,109.56449038568292,47.499999,55.619999,58.159999,65.179999
csz026,40.495722809581416,-126.06706253623601,89.70946799723177,46.859999,45.559999,57.539999,56.359999
csz026,40.50174332132946,-125.83134662514364,69.93715051321914,42.339999,43.179999,53.099999,54.059999
csz026,40.50728359856687,-125.5955624783417,50.345066293050465,43.159999,40.659999,55.959999,51.539999
csz026,40.51234325029686,-125.35971574727398,31.27378785081633,39.139999,42.679999,109.139998,123.979998
csz026,40.51692191984549,-125.12381209297749,13.063503649748023,43.279999,43.559999,110.259998,103.179998
csz026,40.52101928477677,-124.88785718521012,7.692548254473175,55.459999,44.919999,85.499998,84.999998
csz026,40.52463505681582,-124.65185670157818,11.834990860381279,45.479999,39.019999,65.659999,82.779998
csz026,40.52776898178008,-124.41581632666393,15.707640278550763,43.779999,40.079999,54.959999,65.279999
csz026,40.53042083951867,-124.17974175115319,21.6873101147622,41.379999,40.559999,49.299999,54.859999
csz026,40.532590443859846,-123.94363867096286,37.54104920478991,40.779999,41.099999,49.499999,54.059999
csz026,40.534277642566465,-123.70751278636855,56.10990600153292,38.739999,40.779999,48.379999,55.379999
csz026,40.53548231729965,-123.47136980113213,75.4142742285522,40.519999,41.059999,50.839999,54.539999
csz026,40.536204383590515,-123.2352154216292,95.00686235290347,43.799999,47.339999,54.099999,58.779999
csz026,40.5364437908199,-122.99905535597684,114.7401192019177,48.239999,45.279999,58.579999,57.539999
csz026,40.53620052220633,-122.76289531316098,134.55216840678153,47.819999,50.399999,59.899999,61.539999
csz026,40.53547459480195,-122.52674100216413,154.41268495822277,50.079999,52.659999,61.519999,67.259999
csz026,40.53426605949665,-122.29059813109285,174.30510314348177,56.199999,58.699999,68.359999,72.719999
csz026,40.532575001030224,-122.05447240630532,194.2196218224366,58.799999,57.839999,74.499999,71.079999
csz026,40.530401538012576,-121.81836953153896,214.15007654815432,78.739998,98.439998,94.199998,113.219998
csz026,40.52774582295218,-121.58229520703799,234.09239817050513,100.319998,99.199998,118.199998,117.919998
csz026,40.52460804229243,-121.34625512868091,254.04379332282943,108.879998,104.319998,127.739997,120.919998
csz026,40.61973961280824,-127.72732088120365,230.96027229891828,101.139998,103.859998,115.319998,118.879998
csz026,40.62916715908146,-127.49161543129566,211.1539721176921,97.399998,85.519998,108.739998,94.499998
csz026,40.63811517987387,-127.25580142934707,191.38799857594037,90.979998,89.079998,101.639998,101.999998
csz026,40.64658303435951,-127.01988449127154,171.6762764720713,56.119999,58.939999,67.139999,71.219999
csz026,40.654570117216686,-126.78387024896796,151.99268032803272,53.379999,50.879999,63.319999,61.319999
csz026,40.66207585848506,-126.54776434943228,132.21331590978187,49.839999,46.759999,58.619999,58.779999
csz026,40.66909972343085,-126.31157245386927,112.38430452050838,48.399999,43.679999,58.379999,54.199999
csz026,40.67564121242018,-126.07530023680411,92.60217582327543,42.179999,41.819999,53.719999,50.999999
csz026,40.6816998608007,-125.83895338519423,72.85209871650012,41.359999,39.739999,52.259999,51.519999
csz026,40.68727523879122,-125.60253759754104,53.14951219017066,37.719999,38.199999,47.439999,48.119999
csz026,40.692366951379725,-125.36605858300162,33.39931310626587,39.219999,39.639999,51.639999,50.819999
csz026,40.69697463822929,-125.12952206050043,14.19086629552914,37.899999,43.579999,90.999998,99.559998
csz026,40.70109797359249,-124.89293375784112,6.972132510106453,47.079999,43.759999,76.219998,76.839998
csz026,40.704736666233636,-124.6562994108182,10.870893760727938,41.179999,42.239999,65.039999,78.259998
csz026,40.707890459359504,-124.4196247623288,14.54817952134355,39.199999,36.779999,48.039999,58.039999
csz026,40.71055913055798,-124.18291556148431,20.714306893281055,36.759999,39.759999,45.159999,51.239999
csz026,40.71274249174505,-123.9461775627223,36.98747714943264,36.659999,38.799999,45.779999,54.779999
csz026,40.71444038911982,-123.70941652491804,55.7410498756676,37.199999,39.239999,45.439999,50.799999
csz026,40.71565270312788,-123.4726382104964,75.14024119118822,41.239999,43.039999,51.579999,54.319999
csz026,40.71637934843263,-123.23584838454343,94.78948772139357,41.219999,42.799999,52.479999,56.459999
csz026,40.71662027389498,-122.99905281391824,114.56019397118214,46.579999,45.399999,56.419999,57.959999
csz026,40.716375462561054,-122.7622572663646,134.39876900877024,44.659999,47.519999,57.459999,58.239999
csz026,40.71564493165817,-122.52546750962277,154.2790341004852,46.999999,50.779999,58.419999,64.979999
csz026,40.714428732598954,-122.28868931054116,174.18671609873098,52.279999,53.499999,66.999999,67.699999
csz026,40.71272695099364,-122.05192843418808,194.1133807245263,62.139999,59.579999,75.479998,72.059999
csz026,40.71053970667054,-121.81519064296351,214.05372770939462,93.059998,72.999999,109.379998,85.919998
csz026,40.70786715370458,-121.57848169571079,234.00426046859388,100.719998,81.219998,117.079998,97.659998
csz026,40.70470948045427,-121.34180734682832,253.96257977204561,111.839998,92.859998,128.059997,107.859998
csz026,40.79929758532482,-127.74006505053632,229.6213225694653,42.219999,0.16,65.379999,0.28
csz026,40.80878469041836,-127.50372955239837,209.64166289198081,89.059998,94.619998,104.159998,107.379998
csz026,40.81778925666371,-127.26728438762821,189.6663246940915,55.719999,55.379999,67.819999,69.979999
csz026,40.826310636640706,-127.03073522901848,169.69682957510418,58.139999,57.139999,69.999999,68.639999
csz026,40.83434821879841,-126.79408776563841,149.7355105931786,50.299999,50.579999,62.999999,61.999999
