# RealizationID,Latitude,Longitude,RCD,Ds575_x,Ds575_y,Ds595_x,Ds595_y
csz019,40.26059706792827,-127.70217428430801,229.16926317026025,0.0,0.0,0.0,0.0
csz019,40.269906432697795,-127.4677121624431,209.1934633834161,42.559999,44.539999,119.719998,64.079999
csz019,40.27874225226405,-127.23314366859906,189.2228107629478,19.16,22.58,46.939999,28.379999
csz019,40.28710389874158,-126.9984743074014,169.2591226884606,13.3,9.6,29.279999,16.58
csz019,40.294990779033164,-126.76370959889715,149.30518805579453,2.9,4.74,10.28,20.7
csz019,40.30240233468969,-126.52885507769788,129.3655149911517,10.3,11.2,172.599997,190.019996
csz019,40.30933804177786,-126.29391629212276,109.44789276172423,13.1,197.939996,201.159996,204.019996
csz019,40.315797410756055,-126.05889880334159,89.56702691520218,174.059997,200.779996,204.159996,207.319996
csz019,40.321779986358095,-125.82380818451794,69.75434504294414,191.759996,197.739996,203.619996,200.559996
csz019,40.327285347485095,-125.58865001995214,50.09081046054904,186.799996,195.519996,203.379996,198.319996
csz019,40.33231310710531,-125.35342990422434,30.862815200645528,215.059996,197.399996,219.719996,200.059996
csz019,40.336862912161976,-125.11815344133765,13.997860041110766,193.519996,195.399996,213.899996,206.159996
csz019,40.3409344434892,-124.88282624386109,11.810155910200075,215.759996,195.599996,219.239996,198.079996
csz019,40.34452741573587,-124.64745393207274,15.063220645546387,214.639996,191.519996,218.339996,192.839996
csz019,40.347641577297495,-124.41204213310274,18.485296203455203,193.899996,196.299996,215.759996,198.539996
csz019,40.350276710256196,-124.17659648007641,21.31820572296126,202.419996,204.499996,219.539996,205.999996
csz019,40.35243263032859,-123.94112261125726,28.569928158282803,212.059996,213.319996,220.279996,216.499996
csz019,40.35410918682179,-123.70562616919005,44.32100930713502,205.739996,211.579996,220.699996,218.079996
csz019,40.35530626259729,-123.47011279984392,62.549684400858624,203.639996,204.739996,219.539996,216.039996
csz019,40.35602377404303,-123.23458815175532,81.61234058655418,198.879996,199.899996,217.359996,216.479996
csz019,40.356261671053346,-122.99905787517125,101.03803835004787,195.499996,195.599996,204.839996,204.679996
csz019,40.35601993701699,-122.76352762119213,120.6515489307713,189.179996,191.119996,197.419996,198.579996
csz019,40.35529858881311,-122.52800304091501,140.37416960991732,168.059997,167.419997,189.339996,191.159996
csz019,40.35409767681542,-122.29248978457655,160.16559914453026,166.199997,164.859997,189.139996,191.659996
csz019,40.35241728490408,-122.05699350069612,180.00314322764277,179.299996,169.659997,188.739996,191.919996
csz019,40.35025753048588,-121.82151983521884,199.87307272226118,180.259996,182.619996,190.179996,193.679996
csz019,40.34761856452231,-121.5860744306586,219.7666047500232,182.119996,186.859996,190.999996,196.059996
csz019,40.344500571565625,-121.35066292524125,239.67786357519293,184.519996,188.739996,191.079996,197.279996
csz019,40.44017275930022,-127.71469101039028,229.22497477986772,23.34,0.16,29.819999,0.28
csz019,40.449541060015484,-127.47961000064423,209.25449188374907,87.219998,87.519998,99.299998,96.759998
csz019,40.45843283307228,-127.24442153697835,189.29027693608074,82.999998,78.599998,93.219998,89.379998
csz019,40.4668474441557,-127.00913117925535,169.33454218628154,75.559998,72.639999,82.139998,82.039998
csz019,40.47478429409484,-126.77374450303824,149.39068107903267,71.299999,70.139999,80.659998,80.779998
csz019,40.48224281872126,-126.53826709871794,129.46417578051717,64.679999,63.499999,73.679999,72.119999
csz019,40.489222488735436,-126.30270457064074,109.56449038568292,61.959999,63.419999,68.699999,75.879998
csz019,40.495722809581416,-126.06706253623601,89.70946799723177,55.519999,43.339999,63.839999,51.119999
csz019,40.50174332132946,-125.83134662514364,69.93715051321914,58.639999,42.479999,65.659999,51.059999
csz019,40.50728359856687,-125.5955624783417,50.345066293050465,52.979999,37.579999,63.459999,46.579999
csz019,40.51234325029686,-125.35971574727398,31.27378785081633,48.679999,36.139999,126.399997,113.899998
csz019,40.51692191984549,-125.12381209297749,13.063503649748023,89.419998,91.399998,114.239998,107.599998
csz019,40.52101928477677,-124.88785718521012,7.692548254473175,59.239999,54.759999,67.619999,71.619999
csz019,40.52463505681582,-124.65185670157818,11.834990860381279,46.459999,44.279999,69.619999,67.599999
csz019,40.52776898178008,-124.41581632666393,15.707640278550763,41.579999,35.319999,46.679999,57.699999
csz019,40.53042083951867,-124.17974175115319,18.66028501624534,41.879999,32.379999,47.139999,43.459999
csz019,40.532590443859846,-123.94363867096286,26.600227725759133,39.259999,45.099999,44.679999,52.799999
csz019,40.534277642566465,-123.70751278636855,43.077641379132,38.559999,38.939999,44.039999,47.739999
