# RealizationID,Latitude,Longitude,RCD,Ds575_x,Ds575_y,Ds595_x,Ds595_y
csz029,40.26059706792827,-127.70217428430801,229.16926317026025,0.0,0.0,0.0,0.0
csz029,40.269906432697795,-127.4677121624431,209.1934633834161,87.079998,49.119999,112.179998,80.019998
csz029,40.27874225226405,-127.23314366859906,189.2228107629478,59.779999,27.859999,86.079998,64.219999
csz029,40.28710389874158,-126.9984743074014,169.2591226884606,56.279999,63.399999,88.239998,89.139998
csz029,40.294990779033164,-126.76370959889715,149.30518805579453,71.759999,82.319998,95.779998,103.319998
csz029,40.30240233468969,-126.52885507769788,129.3655149911517,71.859999,76.999998,92.659998,97.899998
csz029,40.30933804177786,-126.29391629212276,109.44789276172423,76.219998,74.539999,96.439998,93.219998
csz029,40.315797410756055,-126.05889880334159,89.56702691520218,75.479998,70.439999,94.039998,86.499998
csz029,40.321779986358095,-125.82380818451794,69.75434504294414,74.119999,60.819999,92.019998,76.599998
csz029,40.327285347485095,-125.58865001995214,50.09081046054904,73.999999,49.779999,89.919998,64.139999
csz029,40.33231310710531,-125.35342990422434,30.862815200645528,74.059999,56.999999,88.719998,70.139999
csz029,40.336862912161976,-125.11815344133765,13.997860041110766,63.699999,49.039999,76.319998,60.319999
csz029,40.3409344434892,-124.88282624386109,11.810155910200075,61.319999,41.819999,71.779999,51.539999
csz029,40.34452741573587,-124.64745393207274,15.063220645546387,35.619999,36.219999,45.319999,45.219999
csz029,40.347641577297495,-124.41204213310274,18.485296203455203,34.539999,28.599999,39.859999,37.719999
csz029,40.350276710256196,-124.17659648007641,21.31820572296126,34.659999,31.699999,42.879999,38.739999
csz029,40.35243263032859,-123.94112261125726,23.027291742112276,37.759999,27.599999,42.879999,34.019999
csz029,40.35410918682179,-123.70562616919005,24.26497829527756,33.319999,29.499999,42.539999,38.099999
csz029,40.35530626259729,-123.47011279984392,26.16753215163941,41.659999,35.579999,50.219999,43.139999
csz029,40.35602377404303,-123.23458815175532,29.325116311678247,35.719999,36.819999,46.819999,48.559999
csz029,40.356261671053346,-122.99905787517125,34.867796217861134,51.579999,37.579999,62.619999,49.359999
csz029,40.35601993701699,-122.76352762119213,42.44526498627621,47.939999,59.399999,60.759999,72.339999
csz029,40.35529858881311,-122.52800304091501,53.96287258373603,51.979999,60.219999,67.139999,74.839999
csz029,40.35409767681542,-122.29248978457655,69.44337911701795,67.559999,65.819999,81.719998,83.119998
csz029,40.35241728490408,-122.05699350069612,86.79155837828505,68.659999,77.339998,84.979998,94.119998
csz029,40.35025753048588,-121.82151983521884,105.08647413719231,80.459998,81.839998,98.619998,98.319998
csz029,40.34761856452231,-121.5860744306586,123.90948567387319,83.039998,83.559998,99.899998,102.639998
csz029,40.344500571565625,-121.35066292524125,143.05228377406704,87.519998,93.619998,105.699998,112.039998
csz029,40.44017275930022,-127.71469101039028,229.22497477986772,45.799999,0.16,50.799999,0.28
csz029,40.449541060015484,-127.47961000064423,209.25449188374907,100.839998,103.959998,124.099998,125.219997
csz029,40.45843283307228,-127.24442153697835,189.29027693608074,99.999998,96.339998,121.819998,118.519998
csz029,40.4668474441557,-127.00913117925535,169.33454218628154,82.239998,91.839998,103.959998,111.059998
csz029,40.47478429409484,-126.77374450303824,149.39068107903267,78.099998,82.579998,97.859998,99.899998
csz029,40.48224281872126,-126.53826709871794,129.46417578051717,70.099999,75.639998,90.319998,94.719998
csz029,40.489222488735436,-126.30270457064074,109.56449038568292,54.879999,56.479999,73.579999,73.099999
csz029,40.495722809581416,-126.06706253623601,89.70946799723177,51.539999,53.359999,67.959999,70.359999
